posicion_id,tema_id,posicion_num,nombre,resumen,n_cuentas,n_msgs,n_palabras_tema,top_words,top_subclusters,plataformas,mono_tema_share,top5_cuentas_share,hhi_cuentas,max_hour_share,duplicate_share,top_url_share,ibea_score,ibea_nivel,postura_actor,postura_actor_etiqueta,postura_actor_score,postura_actor_apoyo,postura_actor_critica,postura_actor_evidencia,postura_actor_referencias,postura_actor_mensajes
T27_P3,27,3,"Perspectiva sobre méxico y asuntos nacionales · ciento, con énfasis en cuba","Perspectiva sobre méxico y asuntos nacionales · ciento, con énfasis en cuba. Grupo de 100 cuentas dentro de México y asuntos nacionales · ciento; usa principalmente cuba, mexico, dictadura, china, colombia, gobernar. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",100,117,389,"cuba, mexico, dictadura, china, colombia, gobernar, olvidar, argentina, dificil, onda, peru, venta","S2:237, S0:127, S10:13, S3:8, S4:2, S1:1","{""YouTube"": 100}",0.0,0.1157,0.0116,0.0427,0.0085,0.0,11.1,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T28_P1,28,1,"Obras, vivienda y desarrollo urbano","Obras, vivienda y desarrollo urbano. Grupo de 64 cuentas dentro de Vivienda, imagen urbana y reacciones generales; usa principalmente infonavit, vivienda, colchon, maipu, cama, dormir. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",64,84,251,"infonavit, vivienda, colchon, maipu, cama, dormir, patrona, isso, tem, renta, ami, mais, arbol, casita, meu, comedor, difunto, recamara, manana, comuna, chedraui, persecucion, hashtag, quem, deir, hermoso, legal, cocina, vodanovic, solar, super, ainda, mirada, felicito, humilde","S1:112, S6:35, S3:20, S8:19, S7:18, S2:16","{""YouTube"": 34, ""Twitter"": 29, ""Facebook"": 1}",0.0156,0.1594,0.0179,0.0357,0.0238,0.3333,28.2,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,11,0
T28_P2,28,2,"Perspectiva sobre vivienda, imagen urbana y reacciones generales, con énfasis en bonito","Perspectiva sobre vivienda, imagen urbana y reacciones generales, con énfasis en bonito. Grupo de 45 cuentas dentro de Vivienda, imagen urbana y reacciones generales; usa principalmente bonito, super, hermoso, gustar, lindo, bello. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",45,90,191,"bonito, super, hermoso, gustar, lindo, bello, casita, cocina, cama, divertido, arbol, belleza, ami, manana, bendecir, espectacular, encanto, decoracion, concepcion, anfitriona, bella, comodo, carnaval, hashtag, escritura, dormir, embajada, infonavit, mirada, nieta, vivienda","S0:98, S2:64, S1:15, S9:4, S5:3, S8:3","{""YouTube"": 26, ""Twitter"": 10, ""Facebook"": 9}",0.0,0.2513,0.0285,0.0222,0.1111,0.0,21.9,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,3,0
T29_P1,29,1,"Perspectiva sobre exposicion, energia, ambiental, con énfasis en humano","Perspectiva sobre exposicion, energia, ambiental, con énfasis en humano. Grupo de 31 cuentas dentro de Exposicion, energia, ambiental; usa principalmente humano, hello, mover, sueno, cuidado, cumplir. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",31,45,120,"humano, hello, mover, sueno, cuidado, cumplir, duro, organizacion, superar, ven, juanjo, jaime, energia, fruto, mariana, sonreir, capturar, carro, ambiental, villanueva, resultar, sanar, viajar, particular, golpear, beso, bordo, desear, colectivo, circular, liberar, encierro, emocional, echar, fallo","S5:24, S1:23, S7:21, S0:19, S3:11, S2:10","{""YouTube"": 21, ""Twitter"": 10}",0.0,0.2833,0.0385,0.0667,0.0444,0.3333,38.5,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T29_P2,29,2,"Perspectiva sobre exposicion, energia, ambiental, con énfasis en villavicencio","Perspectiva sobre exposicion, energia, ambiental, con énfasis en villavicencio. Grupo de 11 cuentas dentro de Exposicion, energia, ambiental; usa principalmente villavicencio, fernando, noboa, daniel, salazar, asamblea. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",11,16,58,"villavicencio, fernando, noboa, daniel, salazar, asamblea, alfredo, farsante, delictivo, comparecer, capturar, mover, organizacion, michael, madrina, particular, pana, paula, perseguir, romo, resultar, superar, viajar","S8:28, S2:14, S3:6, S0:6, S1:1, S-1:1","{""Twitter"": 11}",0.0,0.6552,0.1397,0.0625,0.0,0.2,32.7,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,2,0
T30_P1,30,1,"Perspectiva sobre opiniones generales y contenido compartido, con énfasis en casa","Perspectiva sobre opiniones generales y contenido compartido, con énfasis en casa. Grupo de 207 cuentas dentro de Opiniones generales y contenido compartido; usa principalmente casa, video, gracias, quedar, luz, hola. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",207,301,832,"casa, video, gracias, quedar, luz, hola, jajajajajajaja, mirar, razon, ojo, revolucion, grabar, navidad, arena, viral, compartir, diciembre, merecer, companero, regalo, navideno, lucia, normal, ruido, definitivamente, extrano, trasladar, pasaje, movistar, amigos, carino, amenazar, brazo, comando, opinion","S3:218, S0:194, S2:116, S1:92, S4:89, S6:39","{""YouTube"": 159, ""Twitter"": 45, ""Facebook"": 3}",0.0,0.0986,0.0066,0.0199,0.0299,0.1667,16.5,bajo,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0,6,1
T30_P2,30,2,Felicitaciones y expresiones de afecto,"Felicitaciones y expresiones de afecto. Grupo de 126 cuentas dentro de Opiniones generales y contenido compartido; usa principalmente gracias, compartir, video, hola, quedar, luz. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",126,193,469,"gracias, compartir, video, hola, quedar, luz, casa, carino, razon, amable, regalo, navidad, testimonio, opinion, merecer, mirar, eternamente, arena, amenazar, amigos, complice, companero, avion, lucia, normal, regreso, sagrado, revolucion","S1:387, S3:24, S0:20, S2:13, S4:9, S6:6","{""YouTube"": 98, ""Twitter"": 23, ""Facebook"": 5}",0.0079,0.0874,0.0088,0.0415,0.057,0.4286,32.8,bajo,apoyo_defensa,Apoyo/defensa,1.0,5.0,0.0,5.0,5,4
T30_P3,30,3,"Perspectiva sobre opiniones generales y contenido compartido, con énfasis en avion","Perspectiva sobre opiniones generales y contenido compartido, con énfasis en avion. Grupo de 40 cuentas dentro de Opiniones generales y contenido compartido; usa principalmente avion, casa, razon, mirar, extrano, modelo. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",40,66,163,"avion, casa, razon, mirar, extrano, modelo, video, luz, gracias, hola, opinion, complice, combustible, amenazar, confiable, definitivamente, desfile, correo, quedar, ojo, regreso, trasladar","S4:128, S0:13, S6:5, S3:5, S7:4, S2:3","{""YouTube"": 39, ""Twitter"": 1}",0.0,0.2454,0.0297,0.1667,0.0152,1.0,53.0,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T31_P1,31,1,Reclamos de seguridad y justicia,"Reclamos de seguridad y justicia. Grupo de 107 cuentas dentro de Seguridad, violencia y justicia · estatal; usa principalmente seguridad, accion, proteccion, seguro, civil, delito. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",107,184,591,"seguridad, accion, proteccion, seguro, civil, delito, secretaria, municipio, sistema, reunion, control, encabezar, instalacion, estatal, resultado, movilidad, objetivo, participacion, instruccion, continuar, simulacro, administracion, marin, encabezado, defensa, vial, relacionado, cabo, capacitacion, prioridad, sesion, reforzar, preventivo, cabildo, ayuntamiento","S1:115, S0:76, S2:69, S6:54, S5:51, S7:37","{""YouTube"": 49, ""Twitter"": 48, ""Facebook"": 10}",0.0,0.2504,0.0251,0.0272,0.0054,0.1429,19.0,bajo,apoyo_defensa,Apoyo/defensa,1.0,36.0,0.0,36.0,97,23
T31_P2,31,2,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 23 cuentas dentro de Seguridad, violencia y justicia · estatal; usa principalmente permitir, capacidad, defensa, tecnologia, experto, cientifico. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",23,30,79,"permitir, capacidad, defensa, tecnologia, experto, cientifico, garantizar, pacifico, reflejar, seguro, accion, implementar, ejercicio, control, cabo, arranque, materia, instalacion, institucion, prevencion, movilidad, invertir, proposito, resultado, proteccion, seguridad, reunion","S3:49, S6:7, S11:4, S1:4, S7:3, S0:2","{""YouTube"": 18, ""Twitter"": 5}",0.0,0.2911,0.0457,0.1,0.0667,0.0,31.0,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T32_P1,32,1,"Perspectiva sobre gobierno y disputa política · horario, con énfasis en che","Perspectiva sobre gobierno y disputa política · horario, con énfasis en che. Grupo de 75 cuentas dentro de Gobierno y disputa política · horario; usa principalmente che, tommavi, partido, aguascalientes, mona, lei. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",75,132,333,"che, tommavi, partido, aguascalientes, mona, lei, toma, panista, capitulo, grave, coahuila, dato, compra, miss, increible, guanajuato, genero, pagina, horario, mentiroso, nader, oficial, comunicacion, estadio, bolsa, chucho, ahorro, alta, chihuahua, adolescente, aguantar, carton, qui, cuestion, edificio","S9:70, S0:64, S1:32, S4:28, S6:27, S2:24","{""Twitter"": 43, ""YouTube"": 32}",0.04,0.1832,0.0178,0.0227,0.0682,0.4,34.7,bajo,apoyo_defensa,Apoyo/defensa,1.0,4.0,0.0,4.0,6,2
T32_P2,32,2,Críticas y acusaciones de corrupción,"Críticas y acusaciones de corrupción. Grupo de 23 cuentas dentro de Gobierno y disputa política · horario; usa principalmente jajajaja, asegurado, garra, imaginate, mentiroso, movimiento. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",23,30,146,"jajajaja, asegurado, garra, imaginate, mentiroso, movimiento","S0:142, S3:2, S1:1, S10:1","{""YouTube"": 19, ""Twitter"": 4}",0.2174,0.4795,0.0738,0.0667,0.0,0.0,29.3,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,2,0
T33_P1,33,1,"Familia, cuidados y vida comunitaria","Familia, cuidados y vida comunitaria. Grupo de 307 cuentas dentro de Comunidad, familia y vida cotidiana · pensar; usa principalmente mami, libro, amigo, alguien, pena, papa. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",307,472,1325,"mami, libro, amigo, alguien, pena, papa, morir, perder, hermano, hijo, tocar, porunavidasexy, bajar, amar, madre, sufrir, valer, quitar, llorar, miedo, paro, inocente, regresar, tirar, fallecer, cabeza, stand, bastar, dolor, hija, mente, tristeza, muchisimo, taco, tio","S2:196, S1:146, S3:130, S5:109, S14:101, S0:94","{""YouTube"": 209, ""Twitter"": 96, ""Facebook"": 2}",0.0098,0.1464,0.0111,0.0403,0.0297,0.0714,17.1,bajo,apoyo_defensa,Apoyo/defensa,0.6667,5.0,1.0,6.0,21,5
T33_P2,33,2,"Familia, cuidados y vida comunitaria","Familia, cuidados y vida comunitaria. Grupo de 133 cuentas dentro de Comunidad, familia y vida cotidiana · pensar; usa principalmente hijo, madre, hija, senor, papa, llorar. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",133,191,628,"hijo, madre, hija, senor, papa, llorar, ensenar, dolor, valer, hermano, morir, rey, pensar, amigo, amar, perder, sufrir, lagrima, pena, abandono, sangre, tocar, estudiar, oracion, miedo, regresar, tristeza, tio, alguien, dedicar, cabeza, zapato, traicion, quitar, lengua","S0:400, S1:56, S2:42, S9:20, S14:17, S8:16","{""YouTube"": 80, ""Twitter"": 53}",0.0,0.1656,0.013,0.0628,0.0105,0.3333,30.9,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,2,0
T33_P3,33,3,"Familia, cuidados y vida comunitaria","Familia, cuidados y vida comunitaria. Grupo de 73 cuentas dentro de Comunidad, familia y vida cotidiana · pensar; usa principalmente senor, hijo, hermano, rey, amar, miedo. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",73,140,398,"senor, hijo, hermano, rey, amar, miedo, papa, corto, madre, alguien, sangre, mente, bastar, cuchillo, blindado, hija, dolor, valer, quitar, muchisimo, infinito, tranquilo, tristeza, tocar, oracion, dale, dedicar, amigo, cabeza, llorar, plato, perder, inocente, pensar, abandono","S9:198, S0:41, S2:33, S14:20, S5:20, S13:18","{""YouTube"": 69, ""Twitter"": 3, ""Facebook"": 1}",0.0,0.2286,0.0212,0.2143,0.0214,0.5,55.2,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T33_P4,33,4,"Familia, cuidados y vida comunitaria","Familia, cuidados y vida comunitaria. Grupo de 77 cuentas dentro de Comunidad, familia y vida cotidiana · pensar; usa principalmente pensar, alguien, amar, madre, perder, tonka. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",77,116,322,"pensar, alguien, amar, madre, perder, tonka, miedo, hijo, chica, hija, dolor, amigo, tocar, rato, papa, gala, llorar, quitar, hermano, bajar, cabeza, valer, morir, senor, tirar, bano, pena, sufrir, teoria, mente, inocente, tristeza, afuera, funcionar, ensenar","S7:120, S0:32, S1:28, S2:24, S11:17, S5:17","{""YouTube"": 47, ""Twitter"": 30}",0.0,0.1242,0.0144,0.0259,0.0259,0.1111,15.4,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,5,0
T34_P1,34,1,Debate político y partidista,"Debate político y partidista. Grupo de 82 cuentas dentro de Funcionarios, cargos y recursos públicos; usa principalmente politico, publico, ciudadano, alcalde, cargo, carlos. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",82,113,325,"politico, publico, ciudadano, alcalde, cargo, carlos, juan, recurso, utilizar, marcha, prueba, servidor, diaz, lujo, analisis, martinez, preparado, convocar, ladron, considerar, ejercer, pegar, vargas, salinas, today, preferir, suficiente, hernandez, prometer, tabasqueno, colega, destinar, conteo, ecosistema, armando","S2:100, S1:63, S3:44, S4:29, S0:29, S-1:25","{""YouTube"": 43, ""Twitter"": 37, ""Facebook"": 2}",0.0122,0.1692,0.0164,0.0442,0.0531,0.2632,29.4,bajo,mixta_disputa,Mixta/disputa,0.0,1.0,1.0,2.0,14,2
T34_P2,34,2,Críticas y acusaciones de corrupción,"Críticas y acusaciones de corrupción. Grupo de 58 cuentas dentro de Funcionarios, cargos y recursos públicos; usa principalmente humanos, derechos, ciudadano, considerar, politico, ladron. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",58,62,233,"humanos, derechos, ciudadano, considerar, politico, ladron, lujo, marcha, preparado, publico, recurso, suficiente","S-1:215, S2:11, S1:2, S4:2, S7:2, S5:1","{""YouTube"": 57, ""Twitter"": 1}",0.0,0.176,0.0198,0.0484,0.0161,1.0,32.5,bajo,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,1.0,1,1
T35_P1,35,1,"Perspectiva sobre agenda noticiosa y resultados, con énfasis en monterrey","Perspectiva sobre agenda noticiosa y resultados, con énfasis en monterrey. Grupo de 38 cuentas dentro de Agenda noticiosa y resultados; usa principalmente monterrey, oro, medalla, heroe, nuevoleon, nivel. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",38,66,171,"monterrey, oro, medalla, heroe, nuevoleon, nivel, nld, julio, semana, morenista, alto, fuerzas, formula, armadas, declarar, resolver, trabajadores, reflexion, seriedad, tecnico, invierno, mandar, gol, heroina, crisis, destruido, amenazado, adelantar, bolsillo, chavez, companera, dividir, despedir, conveniente, cortes","S3:44, S7:33, S5:25, S4:18, S2:14, S0:11","{""Twitter"": 20, ""YouTube"": 18}",0.0,0.3509,0.0483,0.0455,0.0303,0.1111,25.9,bajo,critica_oposicion,Crítica/oposición,-1.0,0.0,1.0,1.0,32,1
T35_P2,35,2,"Perspectiva sobre agenda noticiosa y resultados, con énfasis en cancun","Perspectiva sobre agenda noticiosa y resultados, con énfasis en cancun. Grupo de 10 cuentas dentro de Agenda noticiosa y resultados; usa principalmente cancun, ana, paty, peralta, monterrey, noticias. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",10,20,82,"cancun, ana, paty, peralta, monterrey, noticias, brigada, eugenia, declarar, anunciar, golpe, liderar, novio, pintura","S1:66, S0:6, S3:6, S8:2, S9:2","{""Twitter"": 10}",0.0,0.7317,0.1324,0.15,0.2,0.0,56.5,medio,apoyo_defensa,Apoyo/defensa,1.0,3.0,0.0,3.0,14,3
T36_P1,36,1,Críticas y acusaciones de corrupción,"Críticas y acusaciones de corrupción. Grupo de 217 cuentas dentro de Gobierno y disputa política · viva; usa principalmente mentira, amlo, prian, ala, moren, campesino. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",217,356,884,"mentira, amlo, prian, ala, moren, campesino, obrador, ratero, sheimbaum, mananera, viva, enganar, barato, aser, comunista, deberiar, rico, vien, puras, soldado, chino, invasion, pura, wow, jaja, dra, equivocar, bote, inventar, zocalo, sexenio, vivar, prianistas, asta, cuento","S6:177, S1:150, S7:84, S3:83, S4:72, S5:69","{""YouTube"": 210, ""Twitter"": 5, ""Facebook"": 2}",0.0138,0.1425,0.0113,0.0197,0.0112,0.5455,26.9,bajo,apoyo_defensa,Apoyo/defensa,1.0,6.0,0.0,6.0,8,2
T36_P2,36,2,Felicitaciones y expresiones de afecto,"Felicitaciones y expresiones de afecto. Grupo de 87 cuentas dentro de Gobierno y disputa política · viva; usa principalmente viva, amlo, dra, sheimbaum, obrador, bendito. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",87,155,411,"viva, amlo, dra, sheimbaum, obrador, bendito, bendiga, vivar, saludos, moren, prian, saludo, mentira, vien, cordial, ala, obvio, honestidad, juicio, letra, encantar, comunista, abajo, pregunta, senado, rico, prianistas, pura, vean, sospechoso, soldado, yar","S5:323, S1:39, S0:20, S13:8, S9:4, S7:4","{""YouTube"": 82, ""Twitter"": 4, ""Facebook"": 1}",0.0115,0.2068,0.0208,0.0774,0.0645,0.3333,39.9,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T36_P3,36,3,Felicitaciones y expresiones de afecto,"Felicitaciones y expresiones de afecto. Grupo de 76 cuentas dentro de Gobierno y disputa política · viva; usa principalmente saludos, saludo, bendiga, cordial, viva, amlo. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",76,133,295,"saludos, saludo, bendiga, cordial, viva, amlo, chingon, encantar, sheimbaum, ala, dra, fan, asta, gasolina, moren, rico, soldado, pregunta, wow, aser, obrador, prianistas, letra, ahorita, barrio, abajo, ningun, obvio, cuadro, chino, depender, mananera, oriente, sabio, patio","S0:187, S5:31, S1:23, S2:16, S9:9, S3:7","{""YouTube"": 74, ""Facebook"": 1, ""Twitter"": 1}",0.0263,0.1559,0.0159,0.0526,0.0526,1.0,36.7,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T37_P1,37,1,"Deporte, competencia y resultados","Deporte, competencia y resultados. Grupo de 57 cuentas dentro de Gobernador, fútbol y referencias económicas; usa principalmente equipo, futbol, seleccion, liga, aumento, martes. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",57,78,238,"equipo, futbol, seleccion, liga, aumento, martes, mexicana, internacional, aeropuerto, gobernador, enero, natalia, enfrentar, miercoles, espana, aprobar, diferencia, representar, polemica, clausura, analizar, madrid, azteca, del, americo, actualizacion, sumar, aporte, exitoso, requerir, inicio, intercambio, boleta, bicampeonato, adicional","S0:71, S1:53, S4:28, S3:27, S8:23, S6:18","{""YouTube"": 31, ""Twitter"": 24, ""Facebook"": 2}",0.0,0.2185,0.0226,0.0385,0.0,0.4444,30.8,bajo,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0,4,1
T37_P2,37,2,"Perspectiva sobre gobernador, fútbol y referencias económicas, con énfasis en noticia","Perspectiva sobre gobernador, fútbol y referencias económicas, con énfasis en noticia. Grupo de 19 cuentas dentro de Gobernador, fútbol y referencias económicas; usa principalmente noticia, ela, internacional, banamex, protagonista, grandioso. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",19,31,73,"noticia, ela, internacional, banamex, protagonista, grandioso, muito, padrino, vladimir, intercambio, azteca, enero, equilibrio, fuente, liga, mito, sumar, tecate","S5:57, S0:5, S4:5, S6:3, S3:2, S8:1","{""Twitter"": 10, ""YouTube"": 9}",0.0,0.411,0.0636,0.0645,0.0,0.6667,40.8,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,8,0
T38_P1,38,1,"Perspectiva sobre convocatorias, sedes y asuntos nacionales diversos, con énfasis en mexicano","Perspectiva sobre convocatorias, sedes y asuntos nacionales diversos, con énfasis en mexicano. Grupo de 92 cuentas dentro de Convocatorias, sedes y asuntos nacionales diversos; usa principalmente mexicano, ejercito, militar, arma, republica, nacional. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",92,132,374,"mexicano, ejercito, militar, arma, republica, nacional, potencia, directora, transportar, cocaina, local, garcia, fentanilo, convocatoria, caza, catolico, clase, conocimiento, participar, juventud, feria, pista, productor, popularidad, puesto, requisito","S0:345, S8:7, S1:6, S2:5, S4:3, S5:3","{""YouTube"": 86, ""Twitter"": 5, ""Facebook"": 1}",0.0,0.1444,0.0138,0.1288,0.0,1.0,42.5,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,3,0
T38_P2,38,2,"Perspectiva sobre convocatorias, sedes y asuntos nacionales diversos, con énfasis en nacional","Perspectiva sobre convocatorias, sedes y asuntos nacionales diversos, con énfasis en nacional. Grupo de 83 cuentas dentro de Convocatorias, sedes y asuntos nacionales diversos; usa principalmente nacional, militar, arma, mexicano, ejercito, local. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",83,113,308,"nacional, militar, arma, mexicano, ejercito, local, veracruz, puesto, fentanilo, material, participar, ejido, estudio, favorecer, romero, blanco, catolico, republica, pista, garcia, conocimiento, privada, fernandez, delgado, cocaina, edad, medina, terrestre, potencia, sorteo, transportar, alternativa, amedrentar, jorge, ejecutivo","S0:113, S1:54, S3:50, S2:23, S5:21, S8:21","{""YouTube"": 62, ""Twitter"": 20, ""Facebook"": 1}",0.0,0.1396,0.0142,0.0708,0.0088,0.125,21.8,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T39_P1,39,1,"Perspectiva sobre bienestar, salud y educación · jose, con énfasis en historia","Perspectiva sobre bienestar, salud y educación · jose, con énfasis en historia. Grupo de 46 cuentas dentro de Bienestar, salud y educación · jose; usa principalmente historia, angel, constitucion, poor, basta, escuela. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",46,58,189,"historia, angel, constitucion, poor, basta, escuela, morenita, pampita, name, bandera, honor, better, camisa, llover, bonita, ceremonia, bad, creador, democracia, carrera, patriota, take, soto, susana, prensa, himno, batalla, armada, asistir, aniversario, rodriguez, peje, emblematico, independencia, lucas","S2:42, S3:41, S8:31, S0:23, S9:17, S6:15","{""YouTube"": 23, ""Twitter"": 21, ""Facebook"": 2}",0.0217,0.2698,0.0318,0.0517,0.0172,0.25,29.8,bajo,apoyo_defensa,Apoyo/defensa,1.0,2.0,0.0,2.0,11,2
T39_P2,39,2,"Perspectiva sobre bienestar, salud y educación · jose, con énfasis en gonzalez","Perspectiva sobre bienestar, salud y educación · jose, con énfasis en gonzalez. Grupo de 13 cuentas dentro de Bienestar, salud y educación · jose; usa principalmente gonzalez, edmundo, teresa, edil, vicepresidenta, jose. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",13,26,68,"gonzalez, edmundo, teresa, edil, vicepresidenta, jose, preparar, democracia, drama, constitucion, cecilia, batalla, declaracion, emotivo, incansable, horizonte, historia, escuela, rodriguez, nombrar, susana, septiembre","S4:50, S1:5, S3:3, S2:3, S9:2, S5:2","{""Twitter"": 11, ""YouTube"": 2}",0.0,0.5735,0.1181,0.1923,0.0,0.5,60.0,medio,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T40_P1,40,1,"Perspectiva sobre calor, guadalupe, golfo, con énfasis en like","Perspectiva sobre calor, guadalupe, golfo, con énfasis en like. Grupo de 158 cuentas dentro de Calor, guadalupe, golfo; usa principalmente like, love, mexican, day, get, photo. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",158,262,935,"like, love, mexican, day, get, photo, online, know, back, see, even, coming, history, never, always, much, thank, every, america, things, money, going, need, please, happy, united, want, army, got, give, white, actually, really, next, two","S0:794, S8:92, S4:19, S1:13, S2:8, S3:4","{""YouTube"": 109, ""Twitter"": 49}",0.1392,0.1968,0.0191,0.0305,0.0954,0.3,36.7,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T40_P2,40,2,Expresiones religiosas y de fe,"Expresiones religiosas y de fe. Grupo de 156 cuentas dentro de Calor, guadalupe, golfo; usa principalmente amen, virgen, santo, jesus, guadalupe, senora. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",156,291,895,"amen, virgen, santo, jesus, guadalupe, senora, demonio, america, jesucristo, misa, saldivar, tepeyac, pablo, diego, imagen, magisterio, piedad, amado, cholula, poblano, golfo, activo, misericordia, espiritual, sabiduria, reino, calor, proteja, dano, fiel, virgencita, brujeria, cup, gutierrez, creado","S1:394, S2:187, S4:144, S3:64, S6:55, S7:29","{""YouTube"": 112, ""Twitter"": 44}",0.0064,0.2123,0.0179,0.0687,0.0275,0.125,25.7,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,16,0
T41_P1,41,1,"Perspectiva sobre ano, mes, comenzar, con énfasis en ano","Perspectiva sobre ano, mes, comenzar, con énfasis en ano. Grupo de 232 cuentas dentro de Ano, mes, comenzar; usa principalmente ano, llegar, mama, mes, comprar, subir. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",232,351,1136,"ano, llegar, mama, mes, comprar, subir, buscar, sentir, tratar, hogar, perro, reforma, petroleo, llamar, adopcion, adoptar, judicial, cobrar, chico, electoral, costar, perrito, gato, rosales, talla, diana, mayoria, aprox, aparecer, cuando, comenzar, amigable, cubrir, valiente, luchar","S2:239, S3:194, S1:166, S4:136, S0:90, S5:90","{""YouTube"": 142, ""Twitter"": 89, ""Facebook"": 1}",0.0043,0.1655,0.0139,0.0228,0.0199,0.2308,21.1,bajo,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0,6,1
T41_P2,41,2,"Perspectiva sobre ano, mes, comenzar, con énfasis en ano","Perspectiva sobre ano, mes, comenzar, con énfasis en ano. Grupo de 67 cuentas dentro de Ano, mes, comenzar; usa principalmente ano, mes, mama, llegar, buscar, perro. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",67,78,247,"ano, mes, mama, llegar, buscar, perro, comenzar, llamar, abrazar, cobrar, luchar, petroleo, mayoria, perrito, comprar, chico, subir, tratar, practicamente, sentir, imposible, gato, derrota, escribir, cubrir, costar, aparecer, carmen, gasto, fernanda, perrita, matrimonio, propuesta, taxi","S1:183, S2:15, S4:13, S3:10, S5:8, S6:6","{""YouTube"": 55, ""Twitter"": 12}",0.0,0.1498,0.0175,0.0769,0.0,0.5,34.6,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,3,0
